"brand_name","model_name","condition_name","grade_name","gb_spec_name","colour_name","network_name"
"Apple","IPHONE 7 32 GB","Non-working - Need Repair - HardWare","Unknown","32GB","Black","EE Network"
"Apple","IPHONE 7 32 GB","BER-Scrap","Grade D","32GB","ROSE GOLD","O2"
"Apple","IPHONE 7 32 GB","Non-working","Unknown","32GB","Black","EE Network"
"Apple","IPHONE 7 32 GB","Working","Grade B - Good Condition","32GB","Black","EE Network"
"Apple","IPHONE 7 32 GB","Non-working","Unknown","32GB","ROSE GOLD","O2"
"Apple","IPHONE 7 32 GB","BER-Scrap","Grade D","32GB","Black","Vodafone"
"Apple","IPHONE 7 32 GB","Working","Grade C - Acceptable Condition","32GB","Black","Unlocked"
"Apple","IPHONE 7 32 GB","Non-working","Unknown","32GB","ROSE GOLD","O2"
"Apple","IPHONE 7 32 GB","Non-working","Unknown","32GB","ROSE GOLD","EE Network"
"Apple","IPHONE 7 32 GB","Non-working","Unknown","32GB","Silver","O2"
"Apple","IPHONE 7 32 GB","BER-Scrap","Grade D","32GB","ROSE GOLD","EE Network"
"Apple","IPHONE 7 32 GB","Working","Grade C - Acceptable Condition","32GB","Black","Unlocked"
"Apple","IPHONE 7 32 GB","Non-working","Unknown","32GB","ROSE GOLD","O2"
"Apple","IPHONE 7 32 GB","Working","Grade C - Acceptable Condition","32GB","ROSE GOLD","Unlocked"
"Apple","IPHONE 7 32 GB","Working","Grade B - Good Condition","32GB","Black","O2"
"Apple","IPHONE 7 32 GB","Working","Grade A - Very Good Condition","32GB","ROSE GOLD","Unlocked"
"Apple","IPHONE 7 32 GB","Working","Grade C - Acceptable Condition","32GB","Gold","Unlocked"
"Apple","IPHONE 7 32 GB","Non-working - Need Repair - HardWare","Unknown","32GB","Black","Unlocked"
"Apple","IPHONE 7 32 GB","Non-working","Unknown","32GB","Black","EE Network"
"Apple","IPHONE 7 32 GB","Working – Minor Screen Burn","Grade C - Acceptable Condition","32GB","Black","Unlocked"
"Apple","IPHONE 7 32 GB","Working","Grade B - Good Condition","32GB","Black","Unlocked"
"Apple","IPHONE 7 32 GB","Working","Grade B - Good Condition","32GB","Pink","Unlocked"
"Apple","IPHONE 7 32 GB","Working","Grade C - Acceptable Condition","32GB","Black","Unlocked"
"Apple","IPHONE 7 32 GB","Working","Grade A - Very Good Condition","32GB","ROSE GOLD","Unlocked"
"Apple","IPHONE 7 32 GB","Working","Grade A - Very Good Condition","32GB","ROSE GOLD","O2"
"Apple","IPHONE 7 32 GB","Working","Grade C - Acceptable Condition","32GB","Silver","EE Network"
"Apple","IPHONE 7 32 GB","Working","Grade B - Good Condition","32GB","Black","Vodafone"
"Apple","IPHONE 7 32 GB","Working","Grade B - Good Condition","32GB","Pink","Vodafone"
"Apple","IPHONE 7 32 GB","Working – Minor Screen Burn","Grade C - Acceptable Condition","32GB","Pink","Vodafone"
"Apple","IPHONE 7 32 GB","Working","Grade C - Acceptable Condition","32GB","Black","Unlocked"
"Apple","IPHONE 7 32 GB","Working","Insurance Grade","32GB","Black","Unlocked"
"Apple","IPHONE 7 32 GB","iOS 7 Locked","Grade B - Good Condition","32GB","ROSE GOLD","Damaged"
"Apple","IPHONE 7 32 GB","Non-working - Need Repair - HardWare","Unknown","32GB","Silver","EE Network"
"Apple","IPHONE 7 32 GB","Working – Minor Screen Burn","Grade C - Acceptable Condition","32GB","Black","Unlocked"
"Apple","IPHONE 7 32 GB","Non-working - Need Repair - HardWare","Unknown","32GB","ROSE GOLD","Unlocked"
"Apple","IPHONE 7 32 GB","Working","Grade C - Acceptable Condition","32GB","Silver","Unlocked"
"Apple","IPHONE 7 32 GB","Working","Grade B - Good Condition","32GB","Gold","Unlocked"
"Apple","IPHONE 7 32 GB","Working","Grade B - Good Condition","32GB","Gold","Unlocked"
"Apple","IPHONE 7 32 GB","BER-Scrap","Grade D","32GB","ROSE GOLD","O2"
"Apple","IPHONE 7 32 GB","Working - Minor Issue","Grade C - Acceptable Condition","32GB","Silver","Unlocked"
"Apple","IPHONE 7 32 GB","Working – Minor Screen Burn","Grade C - Acceptable Condition","32GB","ROSE GOLD","Unlocked"
"Apple","IPHONE 7 32 GB","Working – Minor Screen Burn","Grade B - Good Condition","32GB","ROSE GOLD","Unlocked"
"Apple","IPHONE 7 32 GB","Non-working - Need Repair - HardWare","Unknown","32GB","Black","Unlocked"
"Apple","IPHONE 7 32 GB","Non-working - Need Repair - HardWare","Unknown","32GB","Silver","Unlocked"
"Apple","IPHONE 7 32 GB","Working","Grade C - Acceptable Condition","32GB","ROSE GOLD","Unlocked"
"Apple","IPHONE 7 32 GB","Non-working - Need Repair - HardWare","Unknown","32GB","ROSE GOLD","O2"
"Apple","IPHONE 7 32 GB","Non-working - Need Repair - HardWare","Unknown","32GB","Black","O2"
"Apple","IPHONE 7 32 GB","Working – Minor Screen Burn","Grade B - Good Condition","32GB","ROSE GOLD","Unlocked"
"Apple","IPHONE 7 32 GB","iOS 7 Locked","Grade C - Acceptable Condition","32GB","Silver","Unlocked"
"Apple","IPHONE 7 32 GB","Non-working - Need Repair - HardWare","Unknown","32GB","Black","O2"
"Apple","IPHONE 7 32 GB","Non-working - Need Repair - HardWare","Unknown","32GB","ROSE GOLD","O2"
"Apple","IPHONE 7 32 GB","Non-working - Need Repair - HardWare","Unknown","32GB","ROSE GOLD","O2"
"Apple","IPHONE 7 32 GB","Working – Minor Screen Burn","Grade B - Good Condition","32GB","ROSE GOLD","Unlocked"
"Apple","IPHONE 7 32 GB","Working","Grade B - Good Condition","32GB","ROSE GOLD","Unlocked"
"Apple","IPHONE 7 32 GB","Non-working - Need Repair - HardWare","Unknown","32GB","Silver","EE Network"
"Apple","IPHONE 7 32 GB","Non-working - Need Repair - HardWare","Unknown","32GB","ROSE GOLD","Unlocked"
"Apple","IPHONE 7 32 GB","Non-working - Need Repair - HardWare","Unknown","32GB","Silver","Unlocked"
"Apple","IPHONE 7 32 GB","Working","Grade B - Good Condition","32GB","ROSE GOLD","Unlocked"
"Apple","IPHONE 7 32 GB","Working","Grade B - Good Condition","32GB","ROSE GOLD","Unlocked"
"Apple","IPHONE 7 32 GB","Working","Grade B - Good Condition","32GB","Black","Unlocked"
"Apple","IPHONE 7 32 GB","BER-Scrap","Grade D","32GB","Silver","EE Network"
"Apple","IPHONE 7 32 GB","Non-working - Need Repair - HardWare","Unknown","32GB","ROSE GOLD","Unlocked"
"Apple","IPHONE 7 32 GB","Non-working - Need Repair - HardWare","Unknown","32GB","Silver","O2"
"Apple","IPHONE 7 32 GB","Non-working - Need Repair - HardWare","Unknown","32GB","Silver","O2"
"Apple","IPHONE 7 32 GB","Non-working - Need Repair - HardWare","Grade C - Acceptable Condition","32GB","Black","Vodafone"
"Apple","IPHONE 7 32 GB","Working","Grade C - Acceptable Condition","32GB","Black","Unlocked"
"Apple","IPHONE 7 32 GB","Working – Minor Screen Burn","Grade A - Very Good Condition","32GB","ROSE GOLD","Unlocked"
"Apple","IPHONE 7 32 GB","Non-working - Need Repair - HardWare","Unknown","32GB","Black","Unlocked"
"Apple","IPHONE 7 32 GB","Non-working - Need Repair - HardWare","Unknown","32GB","Gold","EE Network"
"Apple","IPHONE 7 32 GB","Working – Minor Screen Burn","Grade C - Acceptable Condition","32GB","Black","Unlocked"
"Apple","IPHONE 7 32 GB","Working – Minor Screen Burn","Grade B - Good Condition","32GB","Black","Unlocked"
"Apple","IPHONE 7 32 GB","Non-working - Need Repair - HardWare","Unknown","32GB","ROSE GOLD","Unlocked"
"Apple","IPHONE 7 32 GB","Non-working - Need Repair - HardWare","Unknown","32GB","ROSE GOLD","Unlocked"
"Apple","IPHONE 7 32 GB","Non-working - Need Repair - HardWare","Unknown","32GB","ROSE GOLD","Unlocked"
"Apple","IPHONE 7 32 GB","Non-working - Need Repair - HardWare","Unknown","32GB","ROSE GOLD","EE Network"
"Apple","IPHONE 7 32 GB","Working – Minor Screen Burn","Grade C - Acceptable Condition","32GB","Black","Unlocked"
"Apple","IPHONE 7 32 GB","Non-working - Need Repair - HardWare","Unknown","32GB","Gold","Unlocked"
"Apple","IPHONE 7 32 GB","Working – Minor Screen Burn","Grade B - Good Condition","32GB","ROSE GOLD","Unlocked"
"Apple","IPHONE 7 32 GB","Non-working - Need Repair - HardWare","Unknown","32GB","Black","Unlocked"
"Apple","IPHONE 7 32 GB","Non-working - Need Repair - HardWare","Unknown","32GB","Silver","Unlocked"
"Apple","IPHONE 7 32 GB","Non-working - Need Repair - HardWare","Unknown","32GB","ROSE GOLD","Unlocked"
"Apple","IPHONE 7 32 GB","Non-working - Need Repair - HardWare","Unknown","32GB","Black","Unlocked"
"Apple","IPHONE 7 32 GB","Non-working - Need Repair - HardWare","Unknown","32GB","ROSE GOLD","Unlocked"
"Apple","IPHONE 7 32 GB","Non-working - Need Repair - HardWare","Unknown","32GB","Black","Unlocked"
"Apple","IPHONE 7 32 GB","Non-working - Need Repair - HardWare","Unknown","32GB","ROSE GOLD","Unlocked"
"Apple","IPHONE 7 32 GB","Working","Grade B - Good Condition","32GB","ROSE GOLD","Unlocked"
"Apple","IPHONE 7 32 GB","Blacklisted","Grade D","32GB","ROSE GOLD","EE Network"
"Apple","IPHONE 7 32 GB","Non-working - Need Repair - HardWare","Unknown","32GB","Gold","Unlocked"
"Apple","IPHONE 7 32 GB","Non-working - Need Repair - HardWare","Unknown","32GB","ROSE GOLD","Unlocked"
"Apple","IPHONE 7 32 GB","Non-working - Need Repair - HardWare","Unknown","32GB","ROSE GOLD","O2"
"Apple","IPHONE 7 32 GB","Working – Minor Screen Burn","Grade B - Good Condition","32GB","Black","Unlocked"
"Apple","IPHONE 7 32 GB","Non-working - Need Repair - HardWare","Unknown","32GB","ROSE GOLD","Vodafone"
"Apple","IPHONE 7 32 GB","Non-working - Need Repair - HardWare","Unknown","32GB","ROSE GOLD","Unlocked"
"Apple","IPHONE 7 32 GB","Non-working - Need Repair - HardWare","Unknown","32GB","Black","Unlocked"
"Apple","IPHONE 7 32 GB","Non-working - Need Repair - HardWare","Unknown","32GB","Black","Unlocked"
"Apple","IPHONE 7 32 GB","Non-working - Need Repair - HardWare","Unknown","32GB","Gold","EE Network"
"Apple","IPHONE 7 32 GB","Non-working - Need Repair - HardWare","Unknown","32GB","ROSE GOLD","O2"
"Apple","IPHONE 7 32 GB","Non-working - Need Repair - HardWare","Unknown","32GB","Black","Unlocked"
"Apple","IPHONE 7 32 GB","Non-working - Need Repair - HardWare","Unknown","32GB","Black","Unlocked"
"Apple","IPHONE 7 32 GB","Non-working - Need Repair - HardWare","Unknown","32GB","Black","Unlocked"
"Apple","IPHONE 7 32 GB","Working - Minor Issue","Grade B - Good Condition","32GB","Silver","Unlocked"
"Apple","IPHONE 7 32 GB","Working – Minor Screen Burn","Grade B - Good Condition","32GB","ROSE GOLD","Unlocked"
"Apple","IPHONE 7 32 GB","Working","Grade C - Acceptable Condition","32GB","Black","Unlocked"
"Apple","IPHONE 7 32 GB","Working – Minor Screen Burn","Grade B - Good Condition","32GB","Black","Unlocked"
"Apple","IPHONE 7 32 GB","Working","Grade B - Good Condition","32GB","ROSE GOLD","Unlocked"
"Apple","IPHONE 7 32 GB","Working","Grade B - Good Condition","32GB","Pink","Unlocked"
"Apple","IPHONE 7 32 GB","Non-working - Unlock","Grade A - Very Good Condition","32GB","Silver","EE Network"
"Apple","IPHONE 7 32 GB","Working – Minor Screen Burn","Grade C - Acceptable Condition","32GB","ROSE GOLD","Unlocked"
"Apple","IPHONE 7 32 GB","Working","Grade C - Acceptable Condition","32GB","ROSE GOLD","Unlocked"
"Apple","IPHONE 7 32 GB","Non-working - Need Repair - HardWare","Unknown","32GB","ROSE GOLD","Damaged"
"Apple","IPHONE 7 32 GB","Working - Minor Issue","Grade B - Good Condition","32GB","ROSE GOLD","Unlocked"
"Apple","IPHONE 7 32 GB","Non-working - Need Repair - HardWare","Unknown","32GB","Black","Damaged"
"Apple","IPHONE 7 32 GB","Non-working - Need Repair - HardWare","Unknown","32GB","Black","Damaged"
"Apple","IPHONE 7 32 GB","Non-working - Need Repair - HardWare","Unknown","32GB","Black","Unlocked"
"Apple","IPHONE 7 32 GB","Non-working - Need Repair - HardWare","Unknown","32GB","ROSE GOLD","Damaged"
"Apple","IPHONE 7 32 GB","Non-working - Need Repair - HardWare","Unknown","32GB","Black","Unlocked"
"Apple","IPHONE 7 32 GB","Working – Minor Screen Burn","Grade C - Acceptable Condition","32GB","Black","Unlocked"
"Apple","IPHONE 7 32 GB","Non-working - Need Repair - HardWare","Unknown","32GB","Black","Damaged"
"Apple","IPHONE 7 32 GB","Working","Grade B - Good Condition","32GB","Black","Unlocked"
"Apple","IPHONE 7 32 GB","Non-working - Need Repair - HardWare","Unknown","32GB","Black","Damaged"
"Apple","IPHONE 7 32 GB","Working","Grade C - Acceptable Condition","32GB","ROSE GOLD","Unlocked"
